"","AnimalID","LABID.x","Duplicate1","Duplicate2","Duplicate3","Herd","all.2021.data.herds","SEX","HAP","mito.haps","USE","GTseq.stratum","Optimization.sample","Main.run","Latitude","Longitude","YR","SOURCE","Contact","Notes","Permission.requested","Permission.received","Photo.Need.permission","Photo.Have.permission","LABID.y","Concentration","Dried.down"
"1","11162",11162,NA,NA,NA,NA,"blue-ANT",NA,NA,NA,NA,"Blue",NA,"x",NA,NA,NA,NA,NA,"Replacements: 13953, 72898, 88254",NA,NA,NA,"NA - not humpback",NA,NA,NA
"2","17317",17317,NA,NA,NA,NA,"blue-NATL",NA,NA,NA,NA,"Blue",NA,"x",NA,NA,NA,NA,NA,"If this doesn't work, we'll spli the ENP/ESP into separate strata",NA,NA,NA,"NA - not humpback",NA,NA,NA
"3","42288",42288,NA,NA,NA,NA,"blue-IO",NA,NA,NA,NA,"Blue",NA,"x",NA,NA,NA,NA,NA,"Replacements: 42297, 23998, 42288",NA,NA,NA,"NA - not humpback",NA,NA,NA
"4","25439",25439,NA,NA,NA,NA,"blue-ENP/ESP",NA,NA,NA,NA,"Blue",NA,"x",NA,NA,NA,NA,NA,"Replacements: 90563, 25439, 66695, 11158, 11161, 11151, 11152",NA,NA,NA,"NA - not humpback",NA,NA,NA
"5","9880",9880,NA,NA,NA,NA,"brydes",NA,NA,NA,NA,"brydes",NA,"x",3.25,73.583333,1998,"BIOPSY-M/V GIRITY",NA,"bonus",NA,NA,NA,"NA - not a humpback",NA,NA,NA
"6","30424",30424,NA,NA,NA,NA,"brydes","F",NA,NA,NA,"brydes",NA,"x",28.916666,-175.55,2002,"BIOPSY-SWFSC-HICEAS",NA,"bonus",NA,NA,NA,"NA - not a humpback",NA,NA,NA
"7","32258",32258,NA,NA,NA,NA,"brydes","M",NA,NA,NA,"brydes",NA,"x",33.916666,-78.216666,2003,"STRAND-NC-UNCW",NA,"bonus",NA,NA,NA,"NA - not a humpback",NA,NA,NA
"8","187906",187906,NA,NA,NA,NA,"CentAm","F","Aminus",NA,NA,"CentAm",NA,"x",37.6087,-123.0883,2017,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"FIBB",187906,10.0172,""
"9","29829",29829,NA,NA,NA,"CentAm","CentAm","F","E1","MnMito08","mito","CentAm",NA,"x",44.25,-124.55,2002,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Cascadia match pre-HW",29829,24.05,""
"10","45332",45332,NA,NA,NA,"CentAm","CentAm","M","E1","MnMito08","mito","CentAm",NA,"x",34.933333,-120.733333,2004,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Cascadia match pre-HW",45332,136.898,""
"11","45342",45342,NA,NA,NA,"MixMB","CentAm","F","E1","MnMito08","mito","CentAm",NA,"x",37.266666,-122.6,2004,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Nico, FIBB",45342,55.6949,""
"12","45370",45370,"56399",108479,196745,"CentAm","CentAm","F","E1","MnMito08","mito","CentAm",NA,"x",35.266666,-121,2004,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Cascadia match pre-HW",56399,379.83,""
"13","51185",51185,NA,NA,NA,NA,"CentAm","M","E1",NA,NA,"CentAm",NA,"x",37.2,-124.05,2005,"BIOPSY-SWFSC-CSCAPE","Karin",NA,"2-Nov-21","2-Nov-21",NA,"Nico, FIBB",51185,61.6518,""
"14","51380",51380,NA,NA,NA,"MixSM","CentAm","M","E1","MnMito08","mito","CentAm",NA,"x",34.166666,-120.85,2005,"BIOPSY-SWFSC-CSCAPE","Karin",NA,"2-Nov-21","2-Nov-21",NA,"FIBB",51380,31.13,""
"15","53757",53757,NA,NA,NA,"CentAm","CentAm","F","E1","MnMito09","mito","CentAm",NA,"x",13.783333,-90.366666,2006,"BIOPSY-GUATEMALA-SPLASH","John",NA,"3-Nov-21","Yes, collaborator",NA,"NA - collected in CentAm",53757,11.04,""
"16","53842",53842,NA,NA,NA,"CentAm","CentAm","F","E1","MnMito10","mito","CentAm",NA,"x",12.433333,-87.266666,2006,"BIOPSY-NICARAGUA-SPLASH","John",NA,"3-Nov-21","Yes, collaborator",NA,"NA - collected in CentAm",53842,30.53,""
"17","53849",53849,NA,NA,NA,"CentAm","CentAm","M","E1","MnMito12","mito","CentAm",NA,"x",12.766666,-87.6,2006,"BIOPSY-NICARAGUA-SPLASH","John",NA,"3-Nov-21","Yes, collaborator",NA,"NA - collected in CentAm",53849,21.78,""
"18","56380",56380,NA,NA,NA,"CentAm","CentAm","M","E1","MnMito13N","mito","CentAm",NA,"x",10.966666,-85.866666,2004,"BIOPSY-COSTA RICA-SPLASH","John",NA,"3-Nov-21","Yes, collaborator",NA,"NA - collected in CentAm",56380,28.04,""
"19","56382",56382,NA,NA,NA,"CentAm","CentAm","F","E1","MnMito08","mito","CentAm",NA,"x",8.583333,-83.733333,2004,"BIOPSY-COSTA RICA-SPLASH","John",NA,"3-Nov-21","Yes, collaborator",NA,"NA - collected in CentAm",56382,812.88,""
"20","56387",56387,"187911",187912,NA,"Baker.CentAm","CentAm","F","E1",NA,"ddRAD.CentAm","CentAm","x","x",10.966666,-85.85,2005,"BIOPSY-COSTA RICA-SPLASH","John",NA,"3-Nov-21","Yes, collaborator",NA,"Nico",187911,32.4,""
"21","56393",56393,NA,NA,NA,"CentAm","CentAm","F","E1","MnMito09","mito","CentAm",NA,"x",10.583333,-85.716666,2005,"BIOPSY-COSTA RICA-SPLASH","John",NA,"3-Nov-21","Yes, collaborator",NA,"NA - collected in CentAm",56393,9.1,""
"22","56394",56394,NA,NA,NA,"CentAm","CentAm","F","E1","MnMito09","mito","CentAm",NA,"x",10.583333,-85.716666,2005,"BIOPSY-COSTA RICA-SPLASH","John",NA,"3-Nov-21","Yes, collaborator",NA,"NA - collected in CentAm",56394,11.2,""
"23","178348",178348,NA,NA,NA,NA,"CentAm","M","E1",NA,NA,"CentAm",NA,"x",37.538333,-122.579833,2016,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"FIBB",178348,10.6516,""
"24","56375",56375,NA,NA,NA,NA,"CentAm","M","E1_E11",NA,NA,"CentAm",NA,"x",11.016666,-85.8,2004,"BIOPSY-COSTA RICA-SPLASH","John",NA,"3-Nov-21","Yes, collaborator",NA,"Nico, FIBB",56375,80.2923,""
"25","195726",195726,"195744",NA,NA,NA,"CentAm","M","E1_E11",NA,"CCES","CentAm","x","x",43.7039,-124.4392,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"Nico",195726,72.23,""
"26","196804",196804,NA,NA,NA,NA,"CentAm","M","E1_E11",NA,"CCES","CentAm",NA,"x",36.8003,-121.8467,2018,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator","Erin Falcone, Frank Garita Alp√≠zar",NA,196804,59.52,""
"27","45401",45401,NA,NA,NA,"MMex","CentAm","M","E10","MnMito15","mito","CentAm",NA,"x",41.75,-124.466666,2004,"CASCADIA RESEARCH","John",NA,"3-Nov-21","Yes, collaborator",NA,"FIBB",45401,11.3,""
"28","61973",61973,NA,NA,NA,"MixCM","CentAm","M","E10","MnMito15","mito","CentAm",NA,"x",40.95,-124.366666,2006,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Cascadia match pre-HW",61973,15.04,""
"29","197662",197662,NA,NA,NA,NA,"CentAm","M","E10",NA,"CCES","CentAm","x","x",36.6491,-121.9762,2018,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Nico",197662,46.71,""
"30","53845",53845,NA,NA,NA,"MixCB","CentAm","M","E13","MnMito16","mito","CentAm",NA,"x",12.833333,-87.683333,2006,"BIOPSY-NICARAGUA-SPLASH","John",NA,"3-Nov-21","Yes, collaborator",NA,"NA - collected in CentAm",53845,13.35,""
"31","56392",56392,NA,NA,NA,"CentAm","CentAm","M","E13","MnMito16","mito","CentAm",NA,"x",8.666666,-83.716666,2005,"BIOPSY-COSTA RICA-SPLASH","John",NA,"3-Nov-21","Yes, collaborator",NA,"NA - collected in CentAm",56392,12.33,""
"32","61980",61980,NA,NA,NA,NA,"CentAm","M","E13",NA,NA,"CentAm",NA,"x",38.25,-123.516666,2006,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"FIBB",61980,29.2611,""
"33","175937",175937,NA,NA,NA,NA,"CentAm","F","E13",NA,NA,"CentAm",NA,"x",40.8065,-124.4102,2016,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Nico",175937,5.95016,"X"
"34","16578",16578,NA,NA,NA,"MixCMB","CentAm","M","E4","MnMito22","mito","CentAm",NA,"x",NA,NA,2000,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Cascadia match pre-HW",16578,52.81,""
"35","53758",53758,NA,NA,NA,"CentAm","CentAm","M","E4","MnMito22","mito","CentAm",NA,"x",13.716666,-90.233333,2006,"BIOPSY-GUATEMALA-SPLASH","John",NA,"3-Nov-21","Yes, collaborator",NA,"NA - collected in CentAm",53758,39.56,""
"36","56389",56389,NA,NA,NA,"CentAm","CentAm","F","E4","MnMito22","ddRAD.CentAm","CentAm","x","x",10.766666,-85.683333,2005,"BIOPSY-COSTA RICA-SPLASH","John",NA,"3-Nov-21","Yes, collaborator",NA,"NA - collected in CentAm",56389,303.13,""
"37","29846",29846,NA,NA,NA,NA,"CentAm","M","E5",NA,NA,"CentAm",NA,"x",38.25,-123.366666,2002,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Nico",29846,27.0497,""
"38","37624",37624,NA,NA,NA,"MixCM","CentAm","M","E5","MnMito24","mito","CentAm",NA,"x",36.616666,-122.033333,2003,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Cascadia match pre-HW",37624,33.38,""
"39","53760",53760,NA,NA,NA,"CentAm","CentAm","M","E5","MnMito23","mito","CentAm","x","x",13.85,-90.55,2006,"BIOPSY-GUATEMALA-SPLASH","John",NA,"3-Nov-21","Yes, collaborator",NA,"NA - collected in CentAm",53760,53.03,""
"40","53759",53759,NA,NA,NA,"CentAm","CentAm","M","E6","MnMito25","mito","CentAm",NA,"x",13.85,-90.55,2006,"BIOPSY-GUATEMALA-SPLASH","John","Alleged dup of 51324, but sex and hap are different","3-Nov-21","Yes, collaborator",NA,"NA - collected in CentAm",53759,622.29,""
"41","53846",53846,NA,NA,NA,"CentAm","CentAm","M","F1","MnMito28N","mito","CentAm","x","x",12.633333,-87.5,2006,"BIOPSY-NICARAGUA-SPLASH","John",NA,"3-Nov-21","Yes, collaborator",NA,"NA - collected in CentAm",53846,28.59,""
"42","29863",29863,"51894",NA,NA,"CentAm","CentAm","M","F2","MnMito29","mito","CentAm",NA,"x",34.116666,-120.2,2002,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Cascadia match pre-HW",29863,31.86,""
"43","29864",29864,NA,NA,NA,NA,"CentAm","M","F2",NA,NA,"CentAm",NA,"x",34.15,-119.766666,2002,"BIOPSY-CASCADIA","John",NA,NA,"Yes, collaborator",NA,"[no name] Displayed with permission from [**SPLASH project**]",29864,31.9703,""
"44","29867",29867,NA,NA,NA,"CentAm","CentAm","M","F2","MnMito29","mito","CentAm",NA,"x",32.666666,-119.166666,2002,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Cascadia match pre-HW",29867,16.64,""
"45","37611",37611,NA,NA,NA,"CentAm","CentAm","F","F2","MnMito29","mito","CentAm",NA,"x",37,-122.4,2003,"TAGGING-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Cascadia match pre-HW",37611,14.45,""
"46","45333",45333,NA,NA,NA,NA,"CentAm","F","F2",NA,NA,"CentAm",NA,"x",35.166666,-120.966666,2004,"BIOPSY-CASCADIA",NA,"Added Nov 24",NA,NA,NA,"WW Cabo",45333,44.9655,""
"47","45337",45337,"45360",45369,NA,NA,"CentAm","M","F2",NA,NA,"CentAm",NA,"x",34.85,-120.75,2004,"BIOPSY-CASCADIA","John",NA,NA,"Yes, collaborator",NA,"Katherina",45337,163.78,""
"48","45350",45350,NA,NA,NA,NA,"CentAm","F","F2",NA,NA,"CentAm",NA,"x",36.933333,-122.333333,2004,"BIOPSY-CASCADIA","John",NA,NA,"Yes, collaborator",NA,"FIBB",45350,9.38942,""
"49","45792",45792,NA,NA,NA,"CentAm","CentAm","M","F2","MnMito29","mito","CentAm",NA,"x",35.05,-120.783333,2004,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Cascadia match pre-HW",45792,63.01,""
"50","51324",51324,NA,NA,NA,"CentAm","CentAm","M","F2","MnMito32","mito","CentAm",NA,"x",35.533333,-121.366666,2005,"BIOPSY-SWFSC-CSCAPE","Karin","Alleged dup of 53759, but sex and hap are different","2-Nov-21","2-Nov-21",NA,"Cascadia match pre-HW",51324,86.26,""
"51","51326",51326,NA,NA,NA,NA,"CentAm","M","F2",NA,NA,"CentAm",NA,"x",35.533333,-121.366666,2005,"BIOPSY-SWFSC-CSCAPE",NA,"Added Nov 24",NA,NA,NA,"FIBB",51326,11.8286,"X"
"52","51328",51328,NA,NA,NA,NA,"CentAm","M","F2",NA,NA,"CentAm",NA,"x",35.533333,-121.366666,2005,"BIOPSY-SWFSC-CSCAPE",NA,"Added Nov 24",NA,NA,NA,"Nico",51328,9.83291,""
"53","51893",51893,NA,NA,NA,"CentAm","CentAm","M","F2","MnMito32","mito","CentAm",NA,"x",35.3,-120.966666,2005,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Cascadia match pre-HW",51893,13.07,""
"54","51922",51922,"196736",NA,NA,NA,"CentAm","M","F2",NA,"CCES","CentAm",NA,"x",36.816666,-122.066666,2005,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Energ√≠a del Pac√≠fico-PUBLIC",196736,140.32,""
"55","51929",51929,NA,NA,NA,"CentAm","CentAm","M","F2","MnMito32","mito","CentAm",NA,"x",35.066666,-120.85,2005,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Cascadia match pre-HW",51929,13.24,""
"56","53754",53754,"56376",107054,NA,"MixCB","CentAm","M","F2","MnMito29","mito","CentAm",NA,"x",13.766666,-90.283333,2006,"BIOPSY-GUATEMALA-SPLASH","John",NA,"3-Nov-21","Yes, collaborator",NA,"NA - collected in CentAm",53754,234.51,""
"57","53756",53756,NA,NA,NA,"CentAm","CentAm","M","F2","MnMito29","mito","CentAm",NA,"x",13.783333,-90.333333,2006,"BIOPSY-GUATEMALA-SPLASH","John",NA,"3-Nov-21","Yes, collaborator",NA,"NA - collected in CentAm",53756,13.43,""
"58","53843",53843,NA,NA,NA,"CentAm","CentAm","F","F2","MnMito32","mito","CentAm",NA,"x",12.583333,-87.416666,2006,"BIOPSY-NICARAGUA-SPLASH","John",NA,"3-Nov-21","Yes, collaborator",NA,"NA - collected in CentAm",53843,37.71,""
"59","53844",53844,NA,NA,NA,"CentAm","CentAm","M","F2","MnMito29","mito","CentAm",NA,"x",12.833333,-87.683333,2006,"BIOPSY-NICARAGUA-SPLASH","John",NA,"3-Nov-21","Yes, collaborator",NA,"NA - collected in CentAm",53844,10.07,""
"60","56374",56374,"107081",NA,NA,"CentAm","CentAm","M","F2","MnMito32","mito","CentAm",NA,"x",8.7,-83.733333,2004,"SLOUGHED-COSTA RICA-SPLASH","John",NA,"3-Nov-21","Yes, collaborator",NA,"NA - collected in CentAm",56374,6.19955,""
"61","56378",56378,NA,NA,NA,"CentAm","CentAm","F","F2","MnMito32","mito","CentAm",NA,"x",10.95,-85.733333,2004,"BIOPSY-COSTA RICA-SPLASH","John",NA,"3-Nov-21","Yes, collaborator",NA,"NA - collected in CentAm",56378,838.14,""
"62","56384",56384,NA,NA,NA,"Baker.CentAm","CentAm","F","F2",NA,NA,"CentAm",NA,"x",8.65,-83.733333,2004,"BIOPSY-COSTA RICA-SPLASH","John",NA,NA,"Yes, collaborator",NA,"[no name] Displayed with permission from [**SPLASH project**]",56384,15.72,""
"63","56386",56386,NA,NA,NA,"CentAm","CentAm","M","F2","MnMito34","mito","CentAm",NA,"x",9.133333,-83.766666,2005,"SLOUGHED-COSTA RICA-SPLASH","John",NA,"3-Nov-21","Yes, collaborator",NA,"NA - collected in CentAm",56386,77.24,""
"64","56391",56391,NA,NA,NA,"CentAm","CentAm","M","F2","MnMito29","ddRAD.CentAm","CentAm","x","x",8.716666,-83.816666,2005,"BIOPSY-COSTA RICA-SPLASH","John",NA,"3-Nov-21","Yes, collaborator",NA,"NA - collected in CentAm",56391,926.97,""
"65","56395",56395,NA,NA,NA,"CentAm","CentAm","M","F2","MnMito29","mito","CentAm",NA,"x",10.55,-85.833333,2005,"BIOPSY-COSTA RICA-SPLASH","John",NA,"3-Nov-21","Yes, collaborator",NA,"NA - collected in CentAm",56395,156.23,""
"66","56396",56396,NA,NA,NA,"MixCS","CentAm","M","F2","MnMito29","mito","CentAm",NA,"x",10.55,-85.833333,2005,"BIOPSY-COSTA RICA-SPLASH","John",NA,"3-Nov-21","Yes, collaborator",NA,"NA - collected in CentAm",56396,11.51,""
"67","56397",56397,NA,NA,NA,"CentAm","CentAm","M","F2","MnMito16","mito","CentAm",NA,"x",10.55,-85.833333,2005,"BIOPSY-COSTA RICA-SPLASH","John",NA,"3-Nov-21","Yes, collaborator",NA,"NA - collected in CentAm",56397,10.08,""
"68","61976",61976,NA,NA,NA,"MixCM","CentAm","M","F2","MnMito29","mito","CentAm",NA,"x",38,-123.333333,2006,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Cascadia match pre-HW",61976,10.01,""
"69","101084",101084,NA,NA,NA,"CentAm","CentAm","M","F2","MnMito29","mito","CentAm",NA,"x",35.266666,-120.95,2010,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Cascadia match pre-HW",101084,816.65,""
"70","101085",101085,NA,NA,NA,"CentAm","CentAm","F","F2","MnMito29","mito","CentAm",NA,"x",35.266666,-120.95,2010,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Cascadia match pre-HW",101085,27.4766,""
"71","107101",107101,NA,NA,NA,NA,"CentAm","F","F2",NA,NA,"CentAm",NA,"x",36.8,-121.8,2011,"BIOPSY-CA-MLML","Jim Harvey?",NA,"2-Nov-21","3-Nov-21",NA,"Paulina Godoy y Carlos Aguilera-PUBLIC",107101,116.9,""
"72","108489",108489,NA,NA,NA,NA,"CentAm","F","F2",NA,NA,"CentAm",NA,"x",36.8,-121.85,2012,"BIOPSY-CA-MLML","Jim Harvey?",NA,"2-Nov-21","3-Nov-21",NA,"Nico, FIBB",108489,59.2002,""
"73","108513",108513,"175346",196776,NA,"CentAm","CentAm","F","F2","MnMito29","mito","CentAm",NA,"x",36.8,-121.95,2012,"BIOPSY-CA-MLML","Jim Harvey?",NA,"2-Nov-21","3-Nov-21",NA,"Cascadia match pre-HW",108513,49.55,""
"74","133302",133302,NA,NA,NA,"SMex","CentAm","M","F2","MnMito29","mito","CentAm",NA,"x",40.4,-124.616666,2011,"BIOPSY-CASCADIA","John","Low concentration, but trying it","3-Nov-21","Yes, collaborator",NA,"FIBB",133302,7.77925,""
"75","173485",173485,NA,NA,NA,"CentAm","CentAm","F","F2","MnMito35","mito","CentAm",NA,"x",NA,NA,2016,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Cascadia match pre-HW",173485,97.43,""
"76","175912",175912,NA,NA,NA,NA,"CentAm","M","F2",NA,NA,"CentAm",NA,"x",36.62816,-121.88033,2016,"SLOUGHED-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Nico, FIBB",175912,9.16495,""
"77","178294",178294,NA,NA,NA,"MMex","CentAm","M","F2","MnMito38N","mito","CentAm",NA,"x",37.557166,-122.559666,2016,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Nico, FIBB",178294,15.075,""
"78","107052",178305,"107052",NA,NA,"CentAm","CentAm","M","F2","MnMito39N","mito","CentAm",NA,"x",34.282333,-119.837833,2016,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Cascadia match pre-HW",178305,125.35,""
"79","187857",187857,NA,NA,NA,NA,"CentAm","M","F2",NA,NA,"CentAm",NA,"x",34.3675,-119.933,2017,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Nico, FIBB",187857,15.0485,""
"80","187860",187860,NA,NA,NA,NA,"CentAm","M","F2",NA,NA,"CentAm",NA,"x",35.4191,-120.9177,2017,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Nico, FIBB",187860,22.262,""
"81","196730",196730,NA,NA,NA,NA,"CentAm","M","F2",NA,"CCES","CentAm","x","x",37.5937,-122.7907,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21","Joelle De Weerdt-PUBLIC",NA,196730,84.14,""
"82","196733",196733,"196735",NA,NA,NA,"CentAm","M","F2",NA,"CCES","CentAm","x","x",37.5946,-122.7909,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"Nico, FIBB",196733,68.87,""
"83","196746",196746,NA,NA,NA,NA,"CentAm","F","F2",NA,"CCES","CentAm","x","x",37.3128,-122.6253,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"[no name] Displayed with permission from [**Cascadia Research Collective**]",196746,57.41,""
"84","196783",196783,NA,NA,NA,NA,"CentAm","F","F2",NA,"CCES","CentAm","x","x",36.5143,-122.0003,2018,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Nico",196783,47.73,""
"85","196794",196794,NA,NA,NA,NA,"CentAm","F","F2",NA,"CCES","CentAm","x","x",36.7707,-121.8611,2018,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"[no name] Displayed with permission from [**Cascadia Research Collective**]",196794,50.33,""
"86","196810",196810,NA,NA,NA,NA,"CentAm","F","F2",NA,"CCES","CentAm","x","x",35.372,-120.8902,2018,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Cascadia match pre-HW",196810,29.44,""
"87","196838",196838,NA,NA,NA,NA,"CentAm","F","F2",NA,"CCES","CentAm","x","x",35.3733,-120.8916,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"Cascadia match pre-HW",196838,34.05,""
"88","197665",197665,NA,NA,NA,NA,"CentAm","F","F2",NA,"CCES","CentAm","x","x",36.6491,-121.9762,2018,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Katherina",197665,14.5,""
"89","45331",45331,"45361",53755,NA,"MixCM","CentAm","M","F3","MnMito41","mito","CentAm",NA,"x",34.933333,-120.733333,2004,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Cascadia match pre-HW",45331,34.84,""
"90","51891",51891,NA,NA,NA,NA,"CentAm","F","F3",NA,NA,"CentAm",NA,"x",35.35,-120.933333,2005,"BIOPSY-CASCADIA",NA,"Added Nov 29",NA,NA,NA,"Nico",51891,28.6372,""
"91","51947",51947,"175921",NA,NA,"CentAm","CentAm","M","F3","MnMito41","mito","CentAm",NA,"x",37.433333,-122.483333,2005,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Cascadia match pre-HW",51947,49.18,""
"92","53847",53847,NA,NA,NA,"MixCM","CentAm","F","F3","MnMito41","mito","CentAm","x","x",12.516666,-87.316666,2006,"BIOPSY-NICARAGUA-SPLASH","John",NA,"3-Nov-21","Yes, collaborator",NA,"NA - collected in CentAm",53847,60.67,""
"93","56377",56377,NA,NA,NA,"CentAm","CentAm","M","F3","MnMito41","mito","CentAm",NA,"x",10.95,-85.733333,2004,"BIOPSY-COSTA RICA-SPLASH","John",NA,"3-Nov-21","Yes, collaborator",NA,"NA - collected in CentAm",56377,264.17,""
"94","175916",175916,NA,NA,NA,NA,"CentAm","M","F3",NA,NA,"CentAm",NA,"x",38.2645,-123.13333,2016,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Nico",175916,10.5307,"X"
"95","196758",196758,NA,NA,NA,NA,"CentAm","F","F3",NA,"CCES","CentAm",NA,"x",37.9161,-122.8561,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21","David Alfaro-PUBLIC",NA,196758,66.22,""
"96","196811",196811,NA,NA,NA,NA,"CentAm","M","F3",NA,"CCES","CentAm",NA,"x",35.3647,-120.8839,2018,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Nico",196811,76.32,""
"97","11944",11944,NA,NA,NA,"CentAm","CentAm","F","H35","MnMito45N","mito","CentAm",NA,"x",9.083333,-84.983333,1998,"BIOPSY-SWFSC-SPAM","Tim",NA,"Not required per Kelly",NA,NA,"NA - collected in CentAm",11944,1024.54,""
"98","66805",66805,NA,NA,NA,"CentAm","CentAm","M","H35","MnMito45N","mito","CentAm","x","x",7.9,-79.066666,2006,"BIOPSY-SWFSC-STAR06","Lisa",NA,"Not required per Kelly",NA,NA,"NA - collected in CentAm",66805,101.74,""
"99","18264",18264,NA,NA,NA,"CentAm","CentAm","M","H36","MnMito46","mito","CentAm","x","x",7.85,-82.5,2000,"BIOPSY-SWFSC-STAR00","Lisa",NA,"Not required per Kelly",NA,NA,"NA - collected in CentAm",18264,88.97,""
"100","66792",66792,NA,NA,NA,"CentAm","CentAm","M","SP90","MnMito48","mito","CentAm",NA,"x",9.433333,-84.616666,2006,"BIOPSY-SWFSC-STAR06","Lisa","Low concentration with multiple extractions","Not required per Kelly",NA,NA,"NA - collected in CentAm",66792,42.34,""
"101","67213",67213,NA,NA,NA,NA,"fin-GoC",NA,NA,NA,NA,"Fin",NA,"x",NA,NA,NA,NA,NA,"Replacements: 67213, 67244",NA,NA,NA,"NA - not humpback",NA,NA,NA
"102","30475",30475,NA,NA,NA,NA,"fin-HI",NA,NA,NA,NA,"Fin",NA,"x",NA,NA,NA,NA,"Added Nov 30","Replacements: 30477, 30478",NA,NA,NA,"NA - not humpback",NA,NA,NA
"103","62886",62886,NA,NA,NA,NA,"fin-BeringAK",NA,NA,NA,NA,"Fin",NA,"x",NA,NA,NA,NA,"Added Nov 30","Replacements: 28409, 29944",NA,NA,NA,"NA - not humpback",NA,NA,NA
"104","145401",145401,NA,NA,NA,NA,"fin-CAORWA",NA,NA,NA,NA,"Fin",NA,"x",NA,NA,NA,NA,NA,"Replacements: 145239, 25403",NA,NA,NA,"NA - not humpback",NA,NA,NA
"105","12201",12201,NA,NA,NA,NA,"gray-Sakhalin",NA,NA,NA,NA,"Gray",NA,"x",NA,NA,NA,NA,NA,"Replacements: 19043, 32768, 12195",NA,NA,NA,"NA - not humpback",NA,NA,NA
"106","100814",100814,NA,NA,NA,NA,"gray-North",NA,NA,NA,NA,"Gray",NA,"x",NA,NA,NA,NA,NA,"Replacements: 100828, 100801, 100825",NA,NA,NA,"NA - not humpback",NA,NA,NA
"107","160234",160234,NA,NA,NA,NA,"gray-PCFG",NA,NA,NA,NA,"Gray",NA,"x",NA,NA,NA,NA,NA,"Replacements: 160247, 160234, 160292",NA,NA,NA,"NA - not humpback",NA,NA,NA
